paper_id,title,authors,venue,year,doi,abstract,citation_count,source,source_url,synthetic
CAND-163,Multimodal Video Analysis for Crowd Anomaly Detection Using Open Access Tourism Cameras,"Dionis-Ros, Alejandro|Serrano-López, Antonio José|Vila  Frances, Joan",Zenodo (CERN European Organization for Nuclear Research),2025,10.5281/zenodo.17714268,"Dataset Description This repository contains a dataset of object detection and instance segmentation events recorded over a 34-day period, from September 19, 2023 to October 23, 2023. The dataset comprises 50,384 individual records, capturing temporal, spatial, and classification data for objects identified in a open access video broadcast from the town of Morella, Spain. Dataset Structure The repository contains a single file, detections.csv. detections.csv serves as the primary dataset file. It encapsulates granular detection events, where each record includes the temporal timestamp, categorical class ID, model confidence metric, and spatial geometry. Comprehensive details regarding these columns are provided in the section below. Dataset Codebook The detections.csv file contains 8 columns. Column Name Data Type Description time String Timestamp of the detection in YYYY-MM-DD HH:MM:SSformat. class_id Integer Integer representing the object category based on the COCO dataset. Detected classes include: Class 0 (person), Class 1 (bicycle), Class 2 (car), Class 3 (motorcycle), Class 5 (bus), and Class 7 (truck). confidence Float Model certainty score (0.0 - 1.0). xmin Float X-coordinate of the bounding box's top-left corner (pixels). ymin Float Y-coordinate of the bounding box's top-left corner (pixels). xmax Float X-coordinate of the bounding box's bottom-right corner (pixels). ymax Float Y-coordinate of the bounding box's bottom-right corner (pixels). segment_mask String Contains a stringified list of [x, y] pixel coordinates that form a closed polygon around the detected object.",0,scopus_export,https://doi.org/10.5281/zenodo.17714268,false
CAND-164,Person Re-Identification Across Multi-Camera Systems Using Vision Language Models,Beibut Amirgaliyev|Miras Mussabek|Aliya Bekmukhanbet,,2025,10.1109/fllm67465.2025.11391222,,0,scopus_export,https://doi.org/10.1109/fllm67465.2025.11391222,false
CAND-165,Multimodal Smart Video Surveillance System for Real-Time Detection of Anomalous Activities,Mohideen Badhusha|Yashaswi Singh|Ansil Kumar|Arun|Darshan B,,2025,10.1109/etcom66606.2025.11436593,,0,scopus_export,https://doi.org/10.1109/etcom66606.2025.11436593,false
CAND-166,Temporal-aware prompt learning for weakly-supervised video anomaly detection,Lin Yuan|Xun Duan|Guangqian Kong|Huiyun Long,Signal Image and Video Processing,2025,10.1007/s11760-025-05031-5,,0,scopus_export,https://doi.org/10.1007/s11760-025-05031-5,false
CAND-167,Video Surveillance Metadata Extraction with Multimodal LLM Agents through Iterative Dialogue Exploration,Pedro Acúrcio Domingos,"Portuguese National Funding Agency for Science, Research and Technology (RCAAP Project by FCT)",2025,,"Current surveillance methods are unsustainable, demanding constant human oversight and vast storage for millions of hours of footage. This reliance on manual monitoring is not only labour-intensive but also error-prone, owing both to the challenging characteristics of surveillance footage (low resolution, poor lighting, and unconventional camera angles) and to the sheernumberof cameras thatmust be supervised. While LargeVision-Language Model (LVLM)s have shown promise in understanding generic videos, they often fail in this domain and tend to omit critical details, limiting their use for evidence extraction. This thesis addresses surveillance metadata extraction by employing multi-agent approaches sharing a foundational principle: obtaining additional scene context through iterative question-answering dialogue exploration. We begin with static questioning schemes; progress to dynamic, class-aware question generation; investigate reasoningbased approaches; and finally develop a surveillance-fitted, reasoning-guided method. The developed approaches use a set of models to overcome major single-model and surveillance limitations, ultimately being capable of producing richer representations of the video. To evaluate the developed methods, we conduct quantitative experiments on surveillance anomaly detection and classification tasks using the UCF-Crime Annotation (UCA) [59] dataset, and present qualitative examples demonstrating their fragilities and extraction capabilities. One method improves anomaly detection by 21 percentage points (p.p.) over the baseline. We also curate a higher-quality subset of surveillance data to study resolution effects on the prominent developed approaches. On this subset, we are able to surpass the baseline in anomaly detection by 10 p.p. and in anomaly classification by 4 p.p., without retraining. Resolution impacts anomaly classification by up to 12 p.p. This research contributes to the surveillance field by introducing alternative methods to perform zero-shot anomaly detection and classification, while pioneering the surveillance metadata extraction domain, and presenting insights into context extraction by employing multi-agent solutions.",0,scopus_export,,false
CAND-168,Surveillance Video Anomaly Detection via Automatic Caption Generation Using Multimodal Large Language Models,Satoshi Hashimoto|Hitoshi Nishimura|Mori KUROKAWA,Journal of the Japan Society for Precision Engineering,2025,10.2493/jjspe.91.1136,"Recently, state-of-the-art performance in video anomaly detection has been achieved by fine-tuning multimodal large language models (MLLM). However, the necessity of extensive caption annotations in training data imposes significant practical constraints. To overcome this limitation, we propose a novel MLLM-based video anomaly detection method that does not require manual caption annotation. The proposed method consists of an anomaly detection model for identifying and selecting key video samples, and an MLLM that autonomously generates and enhances captions to explain anomalous events. Extensive experiments demonstrate that our method achieves high detection accuracy and generates task-specific explanatory descriptions effectively.",0,scopus_export,https://doi.org/10.2493/jjspe.91.1136,false
CAND-169,Enhancing Explainable Video Anomaly Detection using Cross-Modal Attention Fusion Mechanism,Hrishikesh Muniraju|Sridhar Raj S,,2025,10.1109/iconscept66142.2025.11436826,,0,scopus_export,https://doi.org/10.1109/iconscept66142.2025.11436826,false
CAND-170,Noise-robust anomaly detection framework using temporal features for industrial applications,Hyeonah Jang|Tae-Han Lee|Bum Jun Kim|Bum Jun Kim|Hyeyeon Choi|Sang Woo Kim,Computers & Electrical Engineering,2025,10.1016/j.compeleceng.2025.110885,,0,scopus_export,https://doi.org/10.1016/j.compeleceng.2025.110885,false
CAND-171,Multimodal Agentic System for Highway Safety Monitoring,Abdulla Almarzooqi|Abid Abderrazek|Fakhri Karray,,2025,10.1109/comcomap68359.2025.11353134,,0,scopus_export,https://doi.org/10.1109/comcomap68359.2025.11353134,false
CAND-172,A context-aware multi-modal generative adversarial network for real-time anomaly detection in video surveillance,Pravinth Raja|B. Dhanalakshmi|T Rajan|Vinayakumar Ravi|Norah Saleh Alghamdi,Peer-to-Peer Networking and Applications,2025,10.1007/s12083-025-02134-1,,3,scopus_export,https://doi.org/10.1007/s12083-025-02134-1,false
CAND-173,"A Survey on Weakly Supervised Anomaly Detection: Techniques, Challenges, and Future Directions",Marwan Tayseer Al Zawahra|Mowafaq Salem Alzboon|Muhyeeddin Alqaraleh|Mohammad Subhi Al-Batah,,2025,10.1109/acit68900.2025.11510684,,0,scopus_export,https://doi.org/10.1109/acit68900.2025.11510684,false
CAND-174,Chain-of-Anomaly Thoughts with Large Vision-Language Models,Pedro Domingos|João Pereira|Vasco Lopes|João C. Neves|David Semedo,arXiv (Cornell University),2025,10.48550/arxiv.2512.20417,"Automated video surveillance with Large Vision-Language Models is limited by their inherent bias towards normality, often failing to detect crimes. While Chain-of-Thought reasoning strategies show significant potential for improving performance in language tasks, the lack of inductive anomaly biases in their reasoning further steers the models towards normal interpretations. To address this, we propose Chain-of-Anomaly-Thoughts (CoAT), a multi-agent reasoning framework that introduces inductive criminal bias in the reasoning process through a final, anomaly-focused classification layer. Our method significantly improves Anomaly Detection, boosting F1-score by 11.8 p.p. on challenging low-resolution footage and Anomaly Classification by 3.78 p.p. in high-resolution videos.",0,scopus_export,https://doi.org/10.48550/arxiv.2512.20417,false
CAND-175,Chain-of-Anomaly Thoughts with Large Vision-Language Models,Pedro Domingos|João Pereira|Vasco Lopes|João C. Neves|David Semedo,arXiv (Cornell University),2025,,"Automated video surveillance with Large Vision-Language Models is limited by their inherent bias towards normality, often failing to detect crimes. While Chain-of-Thought reasoning strategies show significant potential for improving performance in language tasks, the lack of inductive anomaly biases in their reasoning further steers the models towards normal interpretations. To address this, we propose Chain-of-Anomaly-Thoughts (CoAT), a multi-agent reasoning framework that introduces inductive criminal bias in the reasoning process through a final, anomaly-focused classification layer. Our method significantly improves Anomaly Detection, boosting F1-score by 11.8 p.p. on challenging low-resolution footage and Anomaly Classification by 3.78 p.p. in high-resolution videos.",0,scopus_export,,false
